9.99463e-1; 1.37614e-18
1.04885e+0; 2.31580e-18
1.10539e+0; 3.87454e-18
1.17031e+0; 6.13647e-18
1.24424e+0; 1.05814e-17
1.32382e+0; 1.76960e-17
1.40850e+0; 2.89668e-17
1.49858e+0; 4.57528e-17
1.60269e+0; 7.39066e-17
1.72292e+0; 1.20240e-16
1.85215e+0; 1.90890e-16
2.01177e+0; 3.12470e-16
2.19646e+0; 5.11487e-16
2.39810e+0; 8.07798e-16
2.64545e+0; 1.31022e-15
2.94863e+0; 2.14932e-15
3.30357e+0; 3.44368e-15
3.70124e+0; 5.30669e-15
4.14678e+0; 7.91123e-15
4.64595e+0; 1.14679e-14
5.20521e+0; 1.60132e-14
5.83179e+0; 2.17417e-14
6.53380e+0; 2.89500e-14
7.32031e+0; 3.78045e-14
8.20150e+0; 4.80392e-14
9.18876e+0; 6.03354e-14
1.02949e+1; 7.46073e-14
1.15341e+1; 8.92502e-14
1.29225e+1; 1.07812e-13
1.44781e+1; 1.26484e-13
1.62209e+1; 1.47238e-13
1.81735e+1; 1.70067e-13
2.03612e+1; 1.94153e-13
2.28122e+1; 2.19075e-13
2.55582e+1; 2.45756e-13
2.86348e+1; 2.73014e-13
3.20817e+1; 3.00357e-13
3.59436e+1; 3.29794e-13
4.02703e+1; 3.58607e-13
4.51179e+1; 3.87665e-13
5.05490e+1; 4.15017e-13
5.66339e+1; 4.45164e-13
6.34512e+1; 4.71034e-13
7.10892e+1; 4.99380e-13
7.96466e+1; 5.25322e-13
8.92341e+1; 5.48323e-13
9.59278e+1; 5.47217e-13

