3.17413e-1; 1.34334e-17
3.32298e-1; 2.08593e-17
3.46698e-1; 3.12636e-17
3.63119e-1; 4.61065e-17
3.77509e-1; 6.89517e-17
3.99538e-1; 1.03420e-16
4.20692e-1; 1.58155e-16
4.42966e-1; 2.32250e-16
4.68832e-1; 3.47939e-16
4.98775e-1; 5.23405e-16
5.30631e-1; 7.66814e-16
5.64521e-1; 1.11275e-15
6.03683e-1; 1.61101e-15
6.48900e-1; 2.33853e-15
7.01112e-1; 3.42031e-15
7.65382e-1; 5.05033e-15
8.44210e-1; 7.55946e-15
9.50572e-1; 1.19742e-14
1.06483e+0; 1.71445e-14
1.19282e+0; 2.42346e-14
1.33619e+0; 3.30702e-14
1.49679e+0; 4.38442e-14
1.67670e+0; 5.67478e-14
1.87823e+0; 7.15900e-14
2.10399e+0; 8.80987e-14
2.35688e+0; 1.09794e-13
2.75142e+0; 1.35919e-13
3.08213e+0; 1.62349e-13
3.45259e+0; 1.89042e-13
3.86758e+0; 2.17669e-13
4.33245e+0; 2.47835e-13
4.85319e+0; 2.81279e-13
5.43653e+0; 3.16182e-13
6.08998e+0; 3.52579e-13
6.82197e+0; 3.91281e-13
7.64194e+0; 4.30767e-13
8.56048e+0; 4.71207e-13
9.58941e+0; 5.11331e-13
1.07420e+1; 5.55761e-13
1.20332e+1; 6.00192e-13
1.34795e+1; 6.45067e-13
1.50997e+1; 6.88868e-13
1.69146e+1; 7.33290e-13
1.89477e+1; 7.76832e-13
2.12251e+1; 8.21643e-13
2.37763e+1; 8.63487e-13
2.66342e+1; 9.03110e-13
2.98355e+1; 9.42283e-13
3.34216e+1; 9.84732e-13
3.74387e+1; 1.02334e-12
4.19387e+1; 1.06176e-12
4.69796e+1; 1.08584e-12
5.26264e+1; 1.11404e-12
5.89519e+1; 1.14297e-12
6.60376e+1; 1.16330e-12
7.39751e+1; 1.18778e-12
8.28666e+1; 1.19926e-12
9.23492e+1; 1.21512e-12
