2.56661e-1; 1.41703e-18
2.71514e-1; 2.28394e-18
2.88342e-1; 3.82999e-18
3.05203e-1; 6.41824e-18
3.24724e-1; 1.05814e-17
3.45494e-1; 1.70752e-17
3.69496e-1; 2.77517e-17
3.97213e-1; 4.47372e-17
4.29220e-1; 7.24438e-17
4.66210e-1; 1.17737e-16
5.09010e-1; 1.87289e-16
5.61511e-1; 3.01293e-16
6.25861e-1; 4.78710e-16
7.01200e-1; 7.52200e-16
7.85607e-1; 1.11210e-15
8.80176e-1; 1.58302e-15
9.86127e-1; 2.18308e-15
1.10483e+0; 2.87309e-15
1.23783e+0; 3.70825e-15
1.38683e+0; 4.63931e-15
1.55377e+0; 5.71439e-15
1.74081e+0; 6.86261e-15
1.95036e+0; 8.12994e-15
2.18514e+0; 9.40696e-15
2.44818e+0; 1.08676e-14
2.74288e+0; 1.22149e-14
3.07305e+0; 1.35962e-14
3.44297e+0; 1.49579e-14
3.85743e+0; 1.63282e-14
4.34041e+0; 1.78751e-14
4.85035e+0; 1.91471e-14
5.41366e+0; 2.00715e-14
6.10306e+0; 2.09777e-14
6.79780e+0; 2.16489e-14
7.62921e+0; 2.25951e-14
8.54759e+0; 2.38261e-14
9.57651e+0; 2.45325e-14
1.07293e+1; 2.52108e-14
1.20208e+1; 2.58070e-14
1.34679e+1; 2.62123e-14
1.50891e+1; 2.68845e-14
1.69054e+1; 2.69369e-14
1.89404e+1; 2.72536e-14
2.12204e+1; 2.76278e-14
2.37748e+1; 2.81164e-14
2.66367e+1; 2.81164e-14
2.98431e+1; 2.81164e-14
3.34355e+1; 2.82811e-14
3.74603e+1; 2.81583e-14
4.19697e+1; 2.87253e-14
4.70218e+1; 2.91197e-14
5.26821e+1; 2.93474e-14
5.90237e+1; 2.93474e-14
6.61287e+1; 2.93474e-14
7.40890e+1; 2.98083e-14
8.30076e+1; 3.00415e-14
9.25204e+1; 3.06324e-14
