1.17548e-1; 1.33680e-18
1.23806e-1; 2.04287e-18
1.31618e-1; 3.32652e-18
1.40027e-1; 5.20347e-18
1.48972e-1; 7.84438e-18
1.58489e-1; 1.17159e-17
1.69487e-1; 1.74463e-17
1.83128e-1; 2.69590e-17
1.98890e-1; 4.14025e-17
2.17127e-1; 6.29272e-17
2.39495e-1; 9.68905e-17
2.66908e-1; 1.48180e-16
2.98998e-1; 2.24760e-16
3.34946e-1; 3.26379e-16
3.75215e-1; 4.57704e-16
4.20327e-1; 6.20961e-16
4.70862e-1; 8.17850e-16
5.27473e-1; 1.05653e-15
5.90890e-1; 1.34174e-15
6.61931e-1; 1.65969e-15
7.41514e-1; 2.02454e-15
8.30664e-1; 2.43541e-15
9.30533e-1; 2.88405e-15
1.04241e+0; 3.39753e-15
1.16774e+0; 3.94700e-15
1.30813e+0; 4.56142e-15
1.46541e+0; 5.27149e-15
1.64159e+0; 6.07089e-15
1.83895e+0; 7.01593e-15
2.06005e+0; 8.10808e-15
2.30772e+0; 9.35067e-15
2.58517e+0; 1.08516e-14
2.89598e+0; 1.24928e-14
3.24416e+0; 1.44124e-14
3.63420e+0; 1.63681e-14
4.07113e+0; 1.85892e-14
4.56060e+0; 2.08557e-14
5.10891e+0; 2.31551e-14
5.72315e+0; 2.53520e-14
6.41123e+0; 2.75645e-14
7.18204e+0; 2.96065e-14
8.04552e+0; 3.18152e-14
9.01282e+0; 3.30430e-14
1.00964e+1; 3.44547e-14
1.13103e+1; 3.54910e-14
1.26701e+1; 3.63044e-14
1.41934e+1; 3.70718e-14
1.58998e+1; 3.70718e-14
1.78114e+1; 3.77895e-14
1.99529e+1; 3.77895e-14
2.23518e+1; 3.77895e-14
2.50391e+1; 3.73312e-14
2.80495e+1; 3.70718e-14
3.14218e+1; 3.70718e-14
3.51996e+1; 3.66861e-14
3.94316e+1; 3.61781e-14
4.41723e+1; 3.56771e-14
4.94831e+1; 3.56149e-14
5.54323e+1; 3.49995e-14
6.20969e+1; 3.44547e-14
6.95626e+1; 3.43348e-14
7.79260e+1; 3.41557e-14
8.72949e+1; 3.36827e-14
9.48087e+1; 3.36827e-14
