1.07624e-1; 8.93488e-14
1.20564e-1; 8.58874e-14
1.35059e-1; 8.25121e-14
1.51297e-1; 7.88561e-14
1.69487e-1; 7.53620e-14
1.89864e-1; 7.16471e-14
2.12691e-1; 6.81154e-14
2.38262e-1; 6.48707e-14
2.66908e-1; 6.22128e-14
2.98998e-1; 6.00813e-14
3.34946e-1; 5.87351e-14
3.75215e-1; 5.77202e-14
4.20327e-1; 5.87351e-14
4.70862e-1; 6.02911e-14
5.27473e-1; 6.37497e-14
5.90890e-1; 6.87116e-14
6.61931e-1; 7.61543e-14
7.41514e-1; 8.49938e-14
8.30664e-1; 9.66957e-14
9.30533e-1; 1.11165e-13
1.04241e+0; 1.28246e-13
1.16774e+0; 1.47437e-13
1.30813e+0; 1.68910e-13
1.46541e+0; 1.92836e-13
1.64159e+0; 2.19386e-13
1.83895e+0; 2.46994e-13
2.06005e+0; 2.77109e-13
2.30772e+0; 3.07660e-13
2.58517e+0; 3.38616e-13
2.89598e+0; 3.68809e-13
3.24416e+0; 3.98904e-13
3.63420e+0; 4.26965e-13
4.07113e+0; 4.56204e-13
4.56060e+0; 4.79858e-13
5.10891e+0; 5.02982e-13
5.72315e+0; 5.23557e-13
6.41123e+0; 5.41187e-13
7.18204e+0; 5.56493e-13
8.04552e+0; 5.64308e-13
9.01282e+0; 5.73230e-13
1.00964e+1; 5.75232e-13
1.13103e+1; 5.75232e-13
1.26701e+1; 5.70240e-13
1.41934e+1; 5.64308e-13
1.58998e+1; 5.48787e-13
1.78114e+1; 5.35556e-13
1.99529e+1; 5.15407e-13
2.23518e+1; 4.93429e-13
2.50391e+1; 4.68289e-13
2.80495e+1; 4.40574e-13
3.14218e+1; 4.12336e-13
3.51996e+1; 3.82560e-13
3.94316e+1; 3.53699e-13
4.41723e+1; 3.23612e-13
4.94831e+1; 2.93005e-13
5.54323e+1; 2.66683e-13
6.20969e+1; 2.40200e-13
6.95626e+1; 2.14097e-13
7.79260e+1; 1.90166e-13
8.72949e+1; 1.68322e-13
9.48087e+1; 1.53790e-13
