1.10900e+0; 7.17478e-19
1.16413e+0; 1.34053e-18
1.22007e+0; 2.19847e-18
1.27970e+0; 3.63326e-18
1.34748e+0; 5.91301e-18
1.41866e+0; 9.54306e-18
1.50085e+0; 1.51625e-17
1.58451e+0; 2.28810e-17
1.68450e+0; 3.72586e-17
1.79211e+0; 5.90311e-17
1.90660e+0; 9.22077e-17
2.02840e+0; 1.38464e-16
2.16915e+0; 2.10984e-16
2.34373e+0; 3.31539e-16
2.54546e+0; 5.20267e-16
2.76456e+0; 7.95183e-16
3.01805e+0; 1.20827e-15
3.31183e+0; 1.81118e-15
3.67191e+0; 2.73234e-15
4.11337e+0; 4.16615e-15
4.60791e+0; 6.16688e-15
5.16191e+0; 8.75442e-15
5.78252e+0; 1.21492e-14
6.47774e+0; 1.63396e-14
7.25655e+0; 2.14830e-14
8.12899e+0; 2.71143e-14
9.20079e+0; 3.58435e-14
1.02012e+1; 4.35201e-14
1.14276e+1; 5.24435e-14
1.28015e+1; 6.30864e-14
1.43406e+1; 7.47081e-14
1.60648e+1; 8.70935e-14
1.79962e+1; 1.01003e-13
2.01599e+1; 1.15511e-13
2.25837e+1; 1.30501e-13
2.52988e+1; 1.46924e-13
2.83405e+1; 1.63123e-13
3.17478e+1; 1.80163e-13
3.55648e+1; 1.98290e-13
3.98406e+1; 2.15595e-13
4.46306e+1; 2.32781e-13
4.99965e+1; 2.49832e-13
5.70577e+1; 2.67099e-13
6.27411e+1; 2.90462e-13
7.02843e+1; 3.00243e-13
7.87345e+1; 3.15811e-13
8.82006e+1; 3.31029e-13
9.52992e+1; 3.33024e-13
