1.29675e+0; 1.38205e-18
1.39402e+0; 2.36135e-18
1.48318e+0; 3.90696e-18
1.57804e+0; 6.30465e-18
1.68767e+0; 1.01998e-17
1.81427e+0; 1.66962e-17
1.95036e+0; 2.65876e-17
2.10752e+0; 4.25990e-17
2.28914e+0; 6.78881e-17
2.49930e+0; 1.07256e-16
2.75709e+0; 1.73716e-16
3.05722e+0; 2.79525e-16
3.40758e+0; 4.36830e-16
3.81777e+0; 6.67929e-16
4.27734e+0; 9.90721e-16
4.79223e+0; 1.42497e-15
5.36909e+0; 1.98435e-15
6.01540e+0; 2.69947e-15
6.73951e+0; 3.57351e-15
7.55079e+0; 4.64835e-15
8.45972e+0; 5.88382e-15
9.47806e+0; 7.37547e-15
1.06190e+1; 8.93544e-15
1.18973e+1; 1.09441e-14
1.33294e+1; 1.29500e-14
1.49339e+1; 1.51928e-14
1.67316e+1; 1.77202e-14
1.87457e+1; 2.03484e-14
2.10022e+1; 2.38124e-14
2.37151e+1; 2.65071e-14
2.78407e+1; 3.13606e-14
3.24149e+1; 3.55893e-14
3.63169e+1; 3.82490e-14
4.06886e+1; 4.16717e-14
4.55865e+1; 4.49608e-14
5.10740e+1; 4.81329e-14
5.72221e+1; 5.16293e-14
6.41103e+1; 5.47362e-14
7.18276e+1; 5.75797e-14
8.04739e+1; 6.08074e-14
9.01610e+1; 6.35936e-14
